mill,vendor_cid,mill_region,dest_location_type,dest_city,dest_st,dimension,grade,length_ft,volume_bf,delivered_cost_per_mbf_avg,rl_price_per_mbf_avg,index_relative_margin_per_mbf_avg
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,20x20,,,1.0,40000.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,2x97,,,8.0,312500.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,36x16,,,2.0,45000.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,40x24,,8.0,1.0,125000.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,55x27,,,2.0,155000.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,55x48,,,1.0,275000.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,60x24,,12.0,1.0,170000.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,60x32,,12.0,4.0,173750.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,75x24,,10.0,1.0,180000.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,80x12,,8.0,1.0,130000.0,,
"Gary D Liverett (Ashville, AL)",372305,nan,Customer,Birmingham,AL,92x22,,23.0,2.0,330000.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Acworth,GA,2x4,,8.0,5.33333,220.099594229035,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Acworth,GA,2x4,,16.0,10.66667,220.000450721154,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Acworth,GA,2x4,,10.0,6.66667,220.000408653846,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Acworth,GA,2x4,,12.0,8.0,220.000380608974,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Acworth,GA,2x4,,14.0,9.33333,220.038124678001,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Acworth,GA,2x6,,8.0,16.0,371.1327584609685,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Acworth,GA,2x6,,16.0,48.0,325.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Acworth,GA,2x6,,12.0,36.0,319.99999606662334,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Atlanta,GA,2x4,,8.0,5.33333,235.105951307484,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Atlanta,GA,2x4,,16.0,10.66667,235.000009014423,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Atlanta,GA,2x4,,10.0,6.66667,234.999991105769,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Atlanta,GA,2x4,,12.0,8.0,235.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Atlanta,GA,2x4,,14.0,9.33333,235.04035720419,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Blountsville,AL,2x6,,10.0,10.0,256.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Blountsville,AL,2x6,,12.0,12.0,335.000020073785,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Cantonment,FL,2x4,,16.0,10.66667,370.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Carrollton,KY,2x6,,20.0,80.0,329.2361142578125,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Duluth,GA,2x6,,8.0,24.0,310.7246376811593,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Duluth,GA,2x6,,10.0,40.0,331.240017361111,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,East Point,GA,2x4,,8.0,15.99999,332.574488501261,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,East Point,GA,2x4,,16.0,32.00001,292.75438058748404,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,East Point,GA,2x4,,10.0,13.33334,311.7265252525255,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,East Point,GA,2x4,,12.0,16.0,311.6315174278845,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,East Point,GA,2x4,,14.0,27.99999,292.7822738408167,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Eatonton,GA,2x4,,10.0,6.66667,306.671233974359,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Eclectic,AL,2x4,,12.0,8.0,320.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Elora,TN,2x4,,8.0,5.33333,249.010867932088,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Fort Payne,AL,2x4,,8.0,5.33333,240.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Fort Payne,AL,2x4,,16.0,10.66667,215.009690795998,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Fort Payne,AL,2x4,,10.0,6.66667,240.043274432023,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Fort Payne,AL,2x4,,12.0,8.0,240.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Fort Payne,AL,2x4,,14.0,18.66666,227.5046102167845,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Grabill,IN,2x4,,8.0,15.99999,201.709014367054,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Grabill,IN,2x4,,16.0,32.00001,201.69474316200765,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Grabill,IN,2x4,,10.0,20.00001,201.67802027558534,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Grabill,IN,2x4,,12.0,24.0,201.66692174145297,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Grabill,IN,2x4,,14.0,37.33332,197.4226808762,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Haleyville,AL,2x4,,16.0,10.66667,248.873175953575,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Haleyville,AL,2x4,,12.0,24.0,248.998397435897,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Jackson,TN,2x4,,16.0,10.66667,289.582091346154,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Jackson,TN,2x4,,10.0,6.66667,289.611932825057,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Jackson,TN,2x4,,12.0,8.0,289.582091346154,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Jackson,TN,2x4,,14.0,9.33333,289.656697578568,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Lebanon,TN,2x6,,8.0,8.0,243.913054942255,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Lincoln,AL,2x6,,16.0,16.0,309.999985839844,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Markleville,IN,2x4,,8.0,10.66666,302.618349864743,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Markleville,IN,2x4,,16.0,21.33334,302.5,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Markleville,IN,2x4,,10.0,13.33334,302.5000084134615,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Markleville,IN,2x4,,12.0,16.0,302.499983974359,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Markleville,IN,2x4,,14.0,18.66666,302.551960329727,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Moore,SC,2x4,,8.0,5.33333,199.999563669146,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Moore,SC,2x4,,16.0,10.66667,199.999563669146,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Moore,SC,2x4,,12.0,8.0,199.999549278846,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Moore,SC,2x4,,14.0,9.33333,199.999600772698,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Moscow,TN,2x4,,16.0,10.66667,410.0,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Nashville,TN,2x4,,8.0,47.999970000000005,283.6113618848512,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Nashville,TN,2x4,,16.0,117.33337,314.0909052666084,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Nashville,TN,2x4,,10.0,73.33337,272.437881232404,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Nashville,TN,2x4,,12.0,88.0,314.0909100378788,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Nashville,TN,2x4,,14.0,102.66663,305.35372422610857,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Northport,AL,2x4,,8.0,58.66663,232.77061316501351,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Northport,AL,2x4,,16.0,128.00004,270.8011014704325,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Northport,AL,2x4,,10.0,73.33337,269.9613957386364,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Northport,AL,2x4,,12.0,80.0,263.2574763621796,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Northport,AL,2x4,,14.0,130.66662,287.5099230505949,,
"Georgia-Pacfic Corp (Talladega, AL)",15451,central,Customer,Ottawa Lake,MI,2x6,,8.0,16.0,360.732263849432,,
