region,mill,item_description,date,delivered_cost_per_mbf,dimension,length_ft,grade
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X12-12 #3 SYP KD-HT,2024-12-20 00:00:00,235.0,2x12,12,3
West,"West Fraser Mills Ltd. (Henderson, TX)",2X4-8 #3 SYP KD-HT,2024-12-20 00:00:00,256.528729325076,2x4,8,3
West,"West Fraser Mills Ltd. (Henderson, TX)",2X4-8 #3 SYP KD-HT,2024-12-20 00:00:00,305.133420750697,2x4,8,3
West,"West Fraser Mills Ltd. (Henderson, TX)",2X4-10 #3 SYP KD-HT,2024-12-20 00:00:00,305.108399839744,2x4,10,3
West,"West Fraser Mills Ltd. (Henderson, TX)",2X4-10 #3 SYP KD-HT,2024-12-20 00:00:00,280.00016025641,2x4,10,3
West,"West Fraser Mills Ltd (New Boston, TX)",2X4-8 #3 SYP KD-HT,2024-12-20 00:00:00,295.007653445167,2x4,8,3
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-14 #4 SYP HT,2024-12-20 00:00:00,244.962447844228,2x4,14,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-8 #4 SYP HT,2024-12-20 00:00:00,244.944331755691,2x4,8,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-14 #4 SYP HT,2024-12-20 00:00:00,244.968362309508,2x4,14,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-12 #4 SYP HT,2024-12-20 00:00:00,255.0,2x4,12,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #3 SYP KD-HT,2024-12-20 00:00:00,260.066007720697,2x4,10,3
Central,"Gloster Forest Products (Gloster, MS)",2X4-8 #4 SYP HT,2024-12-20 00:00:00,255.0,2x4,8,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-16 #4 SYP HT,2024-12-20 00:00:00,255.007674208961,2x4,16,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #4 SYP KD-HT,2024-12-20 00:00:00,255.0,2x4,10,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X4-4 #4 SYP HT,2024-12-23 00:00:00,234.929011418269,2x4,,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X4-6 #4 SYP KD-HT,2024-12-23 00:00:00,235.0,2x4,6,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X8-10 #4 SYP HT,2024-12-23 00:00:00,225.087924970692,2x8,10,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X8-12 #4 SYP HT,2024-12-23 00:00:00,225.0,2x8,12,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X8-14 #4 SYP HT,2024-12-23 00:00:00,225.0,2x8,14,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X8-16 #4 SYP HT,2024-12-23 00:00:00,225.109907181241,2x8,16,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X10-8 #4 SYP HT,2024-12-23 00:00:00,199.983595031638,2x10,8,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X10-12 #4 SYP HT,2024-12-23 00:00:00,200.0,2x10,12,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X10-14 #4 SYP HT,2024-12-23 00:00:00,200.018751674257,2x10,14,4
West,"Anthony Timberlands, Inc (Malvern, AR)",2X10-8 #4 SYP HT,2024-12-23 00:00:00,227.0,2x10,8,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",4X4-8 #4 SYP HT,2024-12-23 00:00:00,360.0,4x4,8,4
West,"Georgia-Pacific Corp. (Gurdon, AR)",4X4-8 #4 SYP HT,2024-12-23 00:00:00,360.0,4x4,8,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #4 SYP KD-HT,2024-12-23 00:00:00,285.886395452424,2x4,10,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-14 #4 SYP HT,2024-12-23 00:00:00,293.900546110252,2x4,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #4 SYP HT,2024-12-23 00:00:00,293.858198864149,2x4,16,4
Central,"Georgia-Pacific Corp. (Taylorsville, MS)",4X4-8 #4 SYP HT,2024-12-23 00:00:00,404.797357222844,4x4,8,4
West,"Georgia-Pacific Corp. (Camden, TX)",4X4-8 #4 SYP HT,2024-12-23 00:00:00,338.874203896226,4x4,8,4
Central,"Hood Industries, Inc (Waynesboro, MS)",2X10-8 #4 SYP HT,2024-12-23 00:00:00,209.997017087825,2x10,8,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-8 #4 SYP HT,2024-12-23 00:00:00,245.000018028846,2x4,8,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-10 #4 SYP KD-HT,2024-12-23 00:00:00,245.0,2x4,10,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,245.000018028846,2x4,12,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-14 #4 SYP HT,2024-12-23 00:00:00,220.0,2x6,14,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X6-10 #4 SYP HT,2024-12-23 00:00:00,220.0,2x6,10,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-8 #4 SYP HT,2024-12-23 00:00:00,327.241586538462,2x4,8,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-10 #4 SYP KD-HT,2024-12-23 00:00:00,327.22192175951,2x4,10,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-16 #4 SYP HT,2024-12-23 00:00:00,327.241586538462,2x4,16,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,327.241586538462,2x4,12,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-8 #4 SYP HT,2024-12-23 00:00:00,327.241586538462,2x4,8,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-10 #4 SYP KD-HT,2024-12-23 00:00:00,327.22192175951,2x4,10,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-16 #4 SYP HT,2024-12-23 00:00:00,327.241586538462,2x4,16,4
East,"Interfor US, Inc (Swainsboro, GA)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,327.241586538462,2x4,12,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-8 #4 SYP HT,2024-12-23 00:00:00,234.999989583333,2x8,8,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-10 #4 SYP HT,2024-12-23 00:00:00,235.045893729244,2x8,10,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-12 #4 SYP HT,2024-12-23 00:00:00,234.999989583333,2x8,12,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-14 #4 SYP HT,2024-12-23 00:00:00,235.0,2x8,14,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-16 #4 SYP HT,2024-12-23 00:00:00,235.022936810235,2x8,16,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-8 #4 SYP HT,2024-12-23 00:00:00,235.0,2x8,8,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-10 #4 SYP HT,2024-12-23 00:00:00,235.045893729244,2x8,10,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-12 #4 SYP HT,2024-12-23 00:00:00,234.999989583333,2x8,12,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-14 #4 SYP HT,2024-12-23 00:00:00,235.0,2x8,14,4
Central,"Westervelt Lumber Division (Moundville, AL)",2X8-16 #4 SYP HT,2024-12-23 00:00:00,235.022936810235,2x8,16,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X4-18 #3 SYP KD-HT,2024-12-23 00:00:00,300.0,2x4,18,3
West,"Weyerhaeuser NR Company (Dodson, LA)",2X12-2 #4 SYP HT,2024-12-23 00:00:00,127.027863581731,2x12,,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-16 #3 SYP KD-HT,2024-12-23 00:00:00,255.031131729947,2x8,16,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-10 #3 SYP KD-HT,2024-12-23 00:00:00,250.065121125293,2x8,10,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-8 #3 SYP KD-HT,2024-12-23 00:00:00,235.0,2x8,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #3 SYP KD-HT,2024-12-23 00:00:00,260.0,2x6,8,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-8 #4 SYP HT,2024-12-23 00:00:00,230.0,2x8,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-10 #4 SYP HT,2024-12-23 00:00:00,230.022463131165,2x8,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-12 #4 SYP HT,2024-12-23 00:00:00,230.0,2x8,12,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X8-10 #4 SYP HT,2024-12-23 00:00:00,230.01,2x8,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-10 #3 SYP KD-HT,2024-12-23 00:00:00,280.0,2x6,10,3
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-16 #4 SYP HT,2024-12-23 00:00:00,305.0,2x6,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X4-8 #3 SYP KD-HT,2024-12-23 00:00:00,270.0,2x4,8,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X4-10 #3 SYP KD-HT,2024-12-23 00:00:00,280.000024038462,2x4,10,3
West,"Weyerhaeuser NR Company (Idabel, OK)",2X4-18 #3 SYP KD-HT,2024-12-23 00:00:00,333.333333333333,2x4,18,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X4-8 #3 SYP KD-HT,2024-12-23 00:00:00,259.999983200164,2x4,8,3
Central,"Weyerhaeuser NR Company (Millport, AL)",2X4-8 #4 SYP HT,2024-12-23 00:00:00,250.018781458944,2x4,8,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X4-10 #4 SYP HT,2024-12-23 00:00:00,250.0,2x4,10,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,250.0,2x4,12,4
Central,"Weyerhaeuser NR Company (Millport, AL)",2X4-12 #3 SYP KD-HT,2024-12-23 00:00:00,279.999984375,2x4,12,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,260.0,2x4,12,4
Central,"Interfor US, Inc (Bay Springs, MS)",2X4-4 #4 SYP HT,2024-12-23 00:00:00,269.984949439523,2x4,,4
Central,"Interfor US, Inc (Bay Springs, MS)",2X4-10 #3 SYP KD-HT,2024-12-23 00:00:00,300.076443388623,2x4,10,3
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-8 #4 SYP HT,2024-12-23 00:00:00,261.837003648852,2x4,8,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,233.333333333333,2x4,12,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,233.333333333333,2x4,12,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-14 #4 SYP HT,2024-12-23 00:00:00,374.951577591758,2x4,14,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-14 #4 SYP HT,2024-12-23 00:00:00,325.013951491736,2x4,14,4
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-12 #4 SYP HT,2024-12-23 00:00:00,230.0,2x8,12,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-14 #4 SYP HT,2024-12-23 00:00:00,250.0,2x6,14,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #4 SYP KD-HT,2024-12-23 00:00:00,250.063420014423,2x4,10,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,250.0,2x4,12,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-12 #4 SYP HT,2024-12-23 00:00:00,250.0,2x4,12,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-8 #4 SYP HT,2024-12-23 00:00:00,250.0,2x4,8,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #4 SYP KD-HT,2024-12-23 00:00:00,250.00381792729,2x4,10,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-14 #4 SYP HT,2024-12-26 00:00:00,1139.84732955521,2x4,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-14 #4 SYP HT,2024-12-26 00:00:00,526.090331444273,2x4,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #4 SYP HT,2024-12-26 00:00:00,526.0,2x4,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-14 #4 SYP HT,2024-12-26 00:00:00,265.0,2x4,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #4 SYP HT,2024-12-26 00:00:00,265.005352414221,2x4,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-14 #4 SYP HT,2024-12-26 00:00:00,295.444430135222,2x4,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #4 SYP HT,2024-12-26 00:00:00,295.437692827765,2x4,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-8 #4 SYP HT,2024-12-26 00:00:00,295.383673653369,2x4,8,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #4 SYP KD-HT,2024-12-26 00:00:00,295.396514605121,2x4,10,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-14 #4 SYP HT,2024-12-26 00:00:00,295.373166773986,2x4,14,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #4 SYP HT,2024-12-26 00:00:00,295.360697115385,2x4,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #4 SYP KD-HT,2024-12-26 00:00:00,270.0,2x4,10,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #4 SYP KD-HT,2024-12-26 00:00:00,270.00381792729,2x4,10,4
West,"Georgia-Pacific Corp. (Camden, TX)",4X4-8 #4 SYP HT,2024-12-26 00:00:00,322.731820267865,4x4,8,4
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-8 #3 SYP KD-HT,2024-12-26 00:00:00,270.0036877689,2x4,8,3
West,"Martco Limited Partnership - Plywood Div (Chopin, LA)",6X6-8 #4 SYP HT,2024-12-26 00:00:00,296.875,6x6,8,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X4-8 #4 SYP HT,2024-12-26 00:00:00,250.0,2x4,8,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X4-10 #4 SYP HT,2024-12-26 00:00:00,250.0,2x4,10,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X4-12 #4 SYP HT,2024-12-26 00:00:00,250.0,2x4,12,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X4-14 #4 SYP HT,2024-12-26 00:00:00,250.025757263548,2x4,14,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X4-16 #4 SYP HT,2024-12-26 00:00:00,250.112714156898,2x4,16,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X10-8 #3 SYP KD-HT,2024-12-26 00:00:00,200.046882325363,2x10,8,3
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X10-12 #3 SYP KD-HT,2024-12-26 00:00:00,210.0,2x10,12,3
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X10-16 #4 SYP HT,2024-12-26 00:00:00,224.99680402267,2x10,16,4
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-8 #4 SYP HT,2024-12-26 00:00:00,238.639623028068,2x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-12 #4 SYP HT,2024-12-26 00:00:00,232.142857142857,2x4,12,4
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-12 #4 SYP HT,2024-12-26 00:00:00,232.142857142857,2x4,12,4
West,"Weyerhaeuser NR Company (Holden, LA)",4X4-8 #4 SYP HT,2024-12-26 00:00:00,283.508518885784,4x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-8 #4 SYP HT,2024-12-26 00:00:00,300.209478021978,2x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",4X4-8 #4 SYP HT,2024-12-26 00:00:00,315.0,4x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",4X4-8 #4 SYP HT,2024-12-26 00:00:00,315.004981733643,4x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",4X4-8 #4 SYP HT,2024-12-26 00:00:00,373.480428169014,4x4,8,4
West,"Weyerhaeuser NR Company (Holden, LA)",4X4-10 #4 SYP HT,2024-12-26 00:00:00,358.50545388984,4x4,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #4 SYP HT,2024-12-26 00:00:00,239.999987444196,2x6,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-10 #4 SYP HT,2024-12-26 00:00:00,240.0,2x6,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-12 #4 SYP HT,2024-12-26 00:00:00,240.000018446181,2x6,12,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #4 SYP HT,2024-12-26 00:00:00,239.999989746094,2x6,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-10 #4 SYP HT,2024-12-26 00:00:00,240.0,2x6,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-12 #4 SYP HT,2024-12-26 00:00:00,240.0,2x6,12,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-14 #4 SYP HT,2024-12-26 00:00:00,240.0,2x6,14,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-16 #4 SYP HT,2024-12-26 00:00:00,240.0,2x6,16,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-8 #4 SYP HT,2024-12-26 00:00:00,240.0,2x6,8,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-10 #4 SYP HT,2024-12-26 00:00:00,240.0,2x6,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-12 #4 SYP HT,2024-12-26 00:00:00,240.0,2x6,12,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X6-16 #4 SYP HT,2024-12-26 00:00:00,240.000018199574,2x6,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-8 #3 SYP KD-HT,2024-12-26 00:00:00,245.208352693257,2x6,8,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-10 #3 SYP KD-HT,2024-12-26 00:00:00,245.2083984375,2x6,10,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-8 #4 SYP HT,2024-12-26 00:00:00,268.301630434783,2x6,8,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-8 #4 SYP HT,2024-12-26 00:00:00,268.389201660156,2x6,8,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-10 #4 SYP HT,2024-12-26 00:00:00,268.389177734375,2x6,10,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-12 #4 SYP HT,2024-12-26 00:00:00,268.389180989583,2x6,12,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-14 #4 SYP HT,2024-12-26 00:00:00,268.389174107143,2x6,14,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-16 #4 SYP HT,2024-12-26 00:00:00,268.389181315104,2x6,16,4
West,"Weyerhaeuser NR Company (Idabel, OK)",2X12-16 #3 SYP KD-HT,2024-12-26 00:00:00,270.0,2x12,16,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X4-8 #3 SYP KD-HT,2024-12-26 00:00:00,259.999983200164,2x4,8,3
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X6-16 #4 SYP HT,2024-12-26 00:00:00,215.416666666667,2x6,16,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-8 #3 SYP KD-HT,2024-12-26 00:00:00,250.0,2x6,8,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #4 SYP KD-HT,2024-12-26 00:00:00,362.76290671531,2x4,10,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-10 #4 SYP HT,2024-12-26 00:00:00,245.0,2x6,10,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-10 #4 SYP HT,2024-12-26 00:00:00,228.0,2x6,10,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X6-16 #4 SYP HT,2024-12-26 00:00:00,245.0,2x6,16,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X8-8 #4 SYP HT,2024-12-26 00:00:00,225.0,2x8,8,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X8-14 #4 SYP HT,2024-12-26 00:00:00,225.0,2x8,14,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X8-10 #4 SYP HT,2024-12-26 00:00:00,225.0,2x8,10,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #4 SYP HT,2024-12-26 00:00:00,225.0,2x8,8,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-12 #4 SYP HT,2024-12-26 00:00:00,225.0,2x8,12,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-14 #4 SYP HT,2024-12-26 00:00:00,225.0,2x8,14,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-10 #4 SYP HT,2024-12-26 00:00:00,225.0,2x8,10,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-10 #4 SYP KD-HT,2024-12-26 00:00:00,250.069288805059,2x4,10,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-12 #4 SYP HT,2024-12-26 00:00:00,250.000382612179,2x4,12,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-8 #4 SYP HT,2024-12-26 00:00:00,249.985595817559,2x4,8,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-12 #4 SYP HT,2024-12-26 00:00:00,250.0,2x4,12,4
Central,"Gloster Forest Products (Gloster, MS)",2X4-16 #4 SYP HT,2024-12-26 00:00:00,250.008128549536,2x4,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-8 #3 SYP KD-HT,2024-12-27 00:00:00,238.333333333333,2x6,8,3
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-16 #4 SYP HT,2024-12-27 00:00:00,239.271484375,2x6,16,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-12 #4 SYP HT,2024-12-27 00:00:00,342.737637362637,2x4,12,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-10 #4 SYP HT,2024-12-27 00:00:00,246.489583333333,2x6,10,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-10 #4 SYP HT,2024-12-27 00:00:00,246.489583333333,2x6,10,4
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #4 SYP KD-HT,2024-12-27 00:00:00,309.260722012472,2x4,10,4
West,"Coushatta Forest Products, LLC (Coushatta, LA)",4X6-8 #4 SYP HT,2024-12-27 00:00:00,397.923549107143,4x6,8,4
West,"Coushatta Forest Products, LLC (Coushatta, LA)",4X6-12 #4 SYP HT,2024-12-27 00:00:00,397.923541666667,4x6,12,4
West,"Coushatta Forest Products, LLC (Coushatta, LA)",4X6-10 #4 SYP HT,2024-12-27 00:00:00,397.923571428571,4x6,10,4
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X6-8 #3 SYP KD-HT,2024-12-27 00:00:00,239.99998938519,2x6,8,3
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X6-16 #3 SYP KD-HT,2024-12-27 00:00:00,275.000014648438,2x6,16,3
Central,"Weyerhaeuser NR Company (Magnolia, MS)",2X10-6 #4 SYP HT,2024-12-27 00:00:00,155.0,2x10,6,4
West,"Weyerhaeuser NR Company (Dodson, LA)",2X4-8 #3 SYP KD-HT,2024-12-27 00:00:00,302.726504394861,2x4,8,3
West,"Weyerhaeuser NR Company (Dodson, LA)",2X4-10 #3 SYP KD-HT,2024-12-27 00:00:00,302.692316457522,2x4,10,3
West,"Weyerhaeuser NR Company (Dodson, LA)",2X4-12 #3 SYP KD-HT,2024-12-27 00:00:00,302.692367788462,2x4,12,3
West,"Weyerhaeuser NR Company (Dodson, LA)",2X4-14 #3 SYP KD-HT,2024-12-27 00:00:00,302.692337411462,2x4,14,3
West,"Weyerhaeuser NR Company (Dodson, LA)",2X12-2 #4 SYP HT,2024-12-27 00:00:00,127.452445652174,2x12,,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X4-10 #4 SYP HT,2024-12-27 00:00:00,265.000444252127,2x4,10,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X4-12 #4 SYP HT,2024-12-27 00:00:00,265.000360576923,2x4,12,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X4-14 #4 SYP HT,2024-12-27 00:00:00,265.045852653271,2x4,14,4
West,"Weyerhaeuser NR Company (Dierks, AR)",2X4-16 #4 SYP HT,2024-12-27 00:00:00,265.000450755015,2x4,16,4
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X6-12 #3 SYP KD-HT,2024-12-27 00:00:00,233.333333333333,2x6,12,3
Central,"Weyerhaeuser NR Company (Philadelphia, MS)",2X12-4 #4 SYP HT,2024-12-27 00:00:00,189.999985139266,2x12,,4
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X8-8 #3 SYP KD-HT,2024-12-27 00:00:00,216.470588235294,2x8,8,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X8-10 #3 SYP KD-HT,2024-12-27 00:00:00,235.183723221267,2x8,10,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X8-14 #3 SYP KD-HT,2024-12-27 00:00:00,250.0,2x8,14,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X8-16 #3 SYP KD-HT,2024-12-27 00:00:00,250.122129946263,2x8,16,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X8-8 #3 SYP KD-HT,2024-12-27 00:00:00,244.772891601562,2x8,8,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X8-10 #3 SYP KD-HT,2024-12-27 00:00:00,244.820668099238,2x8,10,3
Central,"Weyerhaeuser NR Company (Bruce, MS)",2X8-12 #3 SYP KD-HT,2024-12-27 00:00:00,244.772916666667,2x8,12,3
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X6-10 #4 SYP HT,2024-12-27 00:00:00,235.0,2x6,10,4
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",2X6-12 #4 SYP HT,2024-12-27 00:00:00,235.0,2x6,12,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-16 #4 SYP HT,2024-12-27 00:00:00,260.0036877689,2x4,16,4
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-8 #3 SYP KD-HT,2024-12-27 00:00:00,265.00326039746,2x4,8,3
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-18 #3 SYP KD-HT,2024-12-27 00:00:00,275.0,2x4,18,3
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X8-16 #4 SYP HT,2024-12-28 00:00:00,213.645834332135,2x8,16,4
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-8 #4 SYP HT,2024-12-28 00:00:00,250.0032780168,2x4,8,4
West,"Potlatch Land & Lumber, LLC (Ola, AR)",4X6-4 #4 SYP HT,2024-12-30 00:00:00,275.0,4x6,,4
West,"Potlatch Land & Lumber, LLC (Ola, AR)",4X6-6 #4 SYP HT,2024-12-30 00:00:00,300.0,4x6,6,4
