region,mill,item_description,dimension,length_ft,grade,date,delivered_cost_per_mbf
Central,"Westervelt Lumber Division (Moundville, AL)",2X4-12 #2 SYP KD-HT,2x4,12,2,2024-12-05 00:00:00,300.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #2 SYP KD-HT,4x4,12,2,2024-12-10 00:00:00,353.29304029304
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-14 #1 SYP KD-HT,2x6,14,1,2024-12-11 00:00:00,433.181535993304
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-16 #1 SYP KD-HT,2x6,16,1,2024-12-11 00:00:00,458.18154296875
East,"Interfor US, Inc (Georgetown, SC)",2X6-8 #2 SYP KD-HT,2x6,8,2,2024-12-13 00:00:00,369.12841796875
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #2 Prime SYP KD-HT,2x4,12,2,2024-12-16 06:00:00,300.357153588599
Central,"Rex Lumber-Brookhaven (Brookhaven, MS)",2X8-8 #1 SYP KD-HT,2x8,8,1,2024-12-18 00:00:00,320.434782608696
West,"Weyerhaeuser NR Company (Holden, LA)",2X4-12 #2 SYP KD-HT,2x4,12,2,2024-12-18 00:00:00,363.424622252747
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-12 #1 SYP KD-HT,4x4,12,1,2024-12-19 00:00:00,361.000019688645
Central,"Westervelt Lumber Division (Moundville, AL)",4X6-16 #2 SYP,4x6,16,2,2024-12-19 00:00:00,475.0
Central,"Jack Batte and Sons, Inc. (Forest, MS)",4X6-16 #2 SYP,4x6,16,2,2024-12-19 00:00:00,448.392857142857
Central,"Jack Batte and Sons, Inc. (Forest, MS)",4X6-16 #2 SYP,4x6,16,2,2024-12-19 00:00:00,448.392857142857
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-16 #2 SYP,4x6,16,2,2024-12-19 00:00:00,443.076948617789
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-16 #2 SYP,4x6,16,2,2024-12-19 00:00:00,479.999974459135
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-16 #2 SYP,4x6,16,2,2024-12-19 00:00:00,443.076948617789
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #2 SYP KD-HT,2x4,12,2,2024-12-19 00:00:00,290.000012848143
West,"Canfor Southern Pine (El Dorado, AR)",2X10-18 #1 SYP KD-HT,2x10,18,1,2024-12-20 00:00:00,290.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2024-12-23 00:00:00,330.004666355576
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2024-12-23 00:00:00,330.004666355576
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-20 #2 Prime SYP KD-HT S4S,2x6,20,2,2024-12-23 00:00:00,325.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-18 #2 Prime SYP KD-HT S4S,2x6,18,2,2024-12-23 00:00:00,310.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X6-20 #2 Prime SYP KD-HT S4S,2x6,20,2,2024-12-23 00:00:00,369.861842105263
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",2X4-16 #2 SYP KD-HT,2x4,16,2,2024-12-26 00:00:00,390.063798401967
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2024-12-26 00:00:00,305.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X8-20 #1 SYP KD-HT,2x8,20,1,2025-01-02 00:00:00,346.666666666667
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-16 #2 SYP,4x6,16,2,2025-01-03 00:00:00,479.999949269481
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-16 #2 SYP,4x6,16,2,2025-01-03 00:00:00,479.999949269481
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-01-03 00:00:00,284.999982591712
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-01-06 00:00:00,434.225844432997
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-01-06 00:00:00,434.59378909412
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-01-06 00:00:00,430.794871794872
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-20 #1 SYP KD-HT,2x4,20,1,2025-01-06 00:00:00,473.01574582315
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-12 #1 SYP KD-HT,2x4,12,1,2025-01-06 00:00:00,405.93447265625
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-20 #2 SYP,4x6,20,2,2025-01-06 00:00:00,390.0
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-8 #2 SYP KD-HT,4x6,8,2,2025-01-06 00:00:00,455.000048828125
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-01-06 00:00:00,300.00824198467
Central,"Canfor Southern Pine (Bucks, AL)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-01-06 00:00:00,403.381524725275
Central,"Mid South Lumber, Inc (Meridian, MS)",2X4-14 #2 SYP KD-HT,2x4,14,2,2025-01-07 00:00:00,385.033054303499
East,"Charles Ingram (Effingham, SC)",1X4-10 #2 NGM SYP HT RS,1x4,10,2,2025-01-07 00:00:00,600.750938673342
East,"Charles Ingram (Effingham, SC)",1X4-12 #2 SYP KD-HT,1x4,12,2,2025-01-07 00:00:00,540.0
East,"Charles Ingram (Effingham, SC)",1X4-14 #2 SYP KD-HT S4S,1x4,14,2,2025-01-07 00:00:00,570.0
Central,"Doman Lumber (Hattiesburg, MS)",6X6-8 #2 SYP Treated,6x6,8,2,2025-01-07 00:00:00,725.000037615741
Central,"Doman Lumber (Hattiesburg, MS)",6X6-10 #2 SYP Treated,6x6,10,2,2025-01-07 00:00:00,780.000045138889
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-10 #1 SYP KD-HT,2x4,10,1,2025-01-08 00:00:00,435.620122610891
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-01-08 00:00:00,495.597421681316
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-18 #1 SYP KD-HT,2x4,18,1,2025-01-08 00:00:00,384.433253205128
West,"Potlatch Land & Lumber, LLC (Warren, AR)",2X4-18 #2 SYP KD-HT,2x4,18,2,2025-01-08 00:00:00,349.999987980769
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-14 #2 SYP Treated,6x6,14,2,2025-01-08 00:00:00,768.617243303571
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-16 #2 SYP Treated,6x6,16,2,2025-01-08 00:00:00,793.61728515625
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-20 #2 SYP Treated,6x6,20,2,2025-01-08 00:00:00,1018.61723697917
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-20 #2 SYP KD-HT,2x6,20,2,2025-01-08 00:00:00,523.617255208333
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-20 #2 SYP Treated,2x6,20,2,2025-01-08 00:00:00,653.6173046875
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-8 #1 SYP KD-HT,2x4,8,1,2025-01-08 00:00:00,435.131048993087
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #1 SYP KD-HT,2x4,12,1,2025-01-08 00:00:00,380.000400641026
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-01-08 00:00:00,333.362067485189
West,"West Fraser Mills Ltd. (Mansfield, AR)",2X10-14 #2 SYP KD-HT,2x10,14,2,2025-01-09 00:00:00,305.013616679316
West,"West Fraser Mills Ltd. (Mansfield, AR)",2X10-14 #2 SYP KD-HT,2x10,14,2,2025-01-09 00:00:00,305.013616679316
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-18 #2 SYP KD-HT,2x4,18,2,2025-01-09 00:00:00,355.0
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-20 #2 SYP KD-HT,2x4,20,2,2025-01-09 00:00:00,359.967456954836
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-18 #2 SYP KD-HT,2x4,18,2,2025-01-09 00:00:00,355.000375801282
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-20 #2 SYP KD-HT,2x4,20,2,2025-01-09 00:00:00,359.967445235734
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-18 #2 SYP KD-HT,2x4,18,2,2025-01-09 00:00:00,355.0
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-01-09 00:00:00,425.076985486343
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-01-09 00:00:00,300.008200774747
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-20 #2 SYP,4x6,20,2,2025-01-10 00:00:00,420.0
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-16 #2 SYP,4x6,16,2,2025-01-10 00:00:00,427.272727272727
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-01-13 00:00:00,549.999970278533
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-10 #2 SYP KD-HT,1x4,10,2,2025-01-13 00:00:00,550.023872563913
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-10 #2 SYP KD-HT,1x4,10,2,2025-01-13 00:00:00,550.023872563913
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-10 #2 SYP KD-HT,1x4,10,2,2025-01-13 00:00:00,550.023872563913
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-10 #2 SYP KD-HT,1x4,10,2,2025-01-13 00:00:00,550.023872563913
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-01-13 00:00:00,549.999970278533
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-10 #2 SYP KD-HT,1x4,10,2,2025-01-13 00:00:00,550.023872563913
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-10 #2 SYP KD-HT,1x4,10,2,2025-01-13 00:00:00,550.023872563913
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-14 #2 SYP KD-HT,4x4,14,2,2025-01-13 00:00:00,549.580128205128
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-01-13 00:00:00,330.0
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-10 #1 SYP KD-HT,2x4,10,1,2025-01-14 00:00:00,458.217569419401
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-12 #1 SYP KD-HT,2x4,12,1,2025-01-14 00:00:00,488.134962940705
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-01-14 00:00:00,508.134950540958
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-01-14 00:00:00,533.13494140625
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-14 00:00:00,330.004836041234
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-20 #2 SYP Treated,6x6,20,2,2025-01-14 00:00:00,1032.39583333333
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-01-15 00:00:00,549.999970278533
Central,"Austell Forest Products Inc (Gordo, AL)",1X4-8 #2 SYP KD-HT,1x4,8,2,2025-01-15 00:00:00,549.999970278533
West,"Eastex Forest Products (Houston, TX)",1X4-12 #2 SYP KD-HT,1x4,12,2,2025-01-15 00:00:00,610.0
West,"Eastex Forest Products (Houston, TX)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-01-15 00:00:00,400.0
West,"Eastex Forest Products (Houston, TX)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-01-15 00:00:00,495.0
East,"Charles Ingram (Effingham, SC)",4X6-16 #1 SYP HT,4x6,16,1,2025-01-15 00:00:00,485.714285714286
West,"Eastex Forest Products (Houston, TX)",2X6-16 #2 SYP KD-HT,2x6,16,2,2025-01-16 00:00:00,580.0
West,"Eastex Forest Products (Houston, TX)",4X4-16 #2 SYP,4x4,16,2,2025-01-16 00:00:00,600.111627906977
West,"Doman Lumber (Gilmer, TX)",4X4-10 #2 SYP KD-HT,4x4,10,2,2025-01-16 00:00:00,535.102904404693
Central,"Westervelt Lumber Division (Moundville, AL)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-16 00:00:00,309.855427819964
Central,"Westervelt Lumber Division (Moundville, AL)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-01-16 00:00:00,300.0
Central,"Westervelt Lumber Division (Moundville, AL)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-16 00:00:00,309.850987980769
East,"Charles Ingram (Effingham, SC)",4X6-8 #2 SYP KD-HT,4x6,8,2,2025-01-16 00:00:00,188.0
Central,"WoodPerfect (Albertville, AL)",2X6-10 #1 SYP KD-HT,2x6,10,1,2025-01-16 00:00:00,546.666666666667
Central,"WoodPerfect (Albertville, AL)",2X6-12 #1 SYP KD-HT,2x6,12,1,2025-01-16 00:00:00,435.0
Central,"WoodPerfect (Albertville, AL)",2X6-14 #1 SYP KD-HT,2x6,14,1,2025-01-16 00:00:00,439.999966517857
Central,"WoodPerfect (Albertville, AL)",2X6-16 #1 SYP KD-HT,2x6,16,1,2025-01-16 00:00:00,460.0
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-01-16 00:00:00,422.5
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-01-16 00:00:00,422.5
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-01-16 00:00:00,422.5
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-01-16 00:00:00,330.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-12 #1 SYP KD-HT,2x4,12,1,2025-01-16 00:00:00,498.890368088942
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-01-16 00:00:00,518.890426271732
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-01-16 00:00:00,594.157971145176
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-18 #1 SYP KD-HT,2x4,18,1,2025-01-16 00:00:00,508.890357905983
Central,"Westervelt Lumber Division (Moundville, AL)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-01-17 00:00:00,315.0
West,"LaSalle Lumber Company, LLC (Olla, LA)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-01-17 00:00:00,435.007604998976
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-20 00:00:00,393.353070674865
East,"Charles Ingram (Effingham, SC)",4X6-16 #1 SYP HT,4x6,16,1,2025-01-20 00:00:00,516.071400669643
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-18 #2 SYP KD-HT,2x4,18,2,2025-01-20 00:00:00,370.0
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-20 00:00:00,360.091460569295
Central,"Homan Forest Products Corporate, Inc (Fulton, MS)",4X6-8 #2 SYP,4x6,8,2,2025-01-22 00:00:00,471.851851851852
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-01-23 00:00:00,381.818181818182
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-14 #2 SYP,4x6,14,2,2025-01-23 00:00:00,450.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-10 #1 SYP KD-HT,2x4,10,1,2025-01-23 00:00:00,355.043454742156
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-01-23 00:00:00,475.035947712418
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-18 #1 SYP KD-HT,2x4,18,1,2025-01-23 00:00:00,390.000384615385
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #2 Prime SYP KD-HT,2x4,12,2,2025-01-23 00:00:00,357.321428571429
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-16 #2 Prime SYP KD-HT,2x4,16,2,2025-01-23 00:00:00,455.71431146978
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-16 #2 Prime SYP KD-HT,2x4,16,2,2025-01-23 00:00:00,455.714714972527
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-01-23 00:00:00,435.00594140545
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-16 #2 SYP KD-HT,2x4,16,2,2025-01-23 00:00:00,435.00594140545
West,"Callaway Lumber Co Inc (Bryan, TX)",2X6-8 #2 SYP KD-HT,2x6,8,2,2025-01-23 00:00:00,224.739583333333
West,"West Fraser Mills Ltd. (Mansfield, AR)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-01-24 00:00:00,313.043465098505
West,"West Fraser Mills Ltd. (Mansfield, AR)",4X6-14 #1 SYP HT,4x6,14,1,2025-01-24 00:00:00,455.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #2 Prime SYP KD-HT,2x4,12,2,2025-01-24 00:00:00,357.321428571429
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-12 #2 Prime SYP KD-HT,2x4,12,2,2025-01-24 00:00:00,357.321428571429
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-01-27 00:00:00,325.0
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-01-27 00:00:00,325.000040690104
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X8-8 #2 SYP KD-HT,2x8,8,2,2025-01-27 00:00:00,325.000040690104
West,"Georgia-Pacific Corp. (Pineland, TX)",2X6-20 #2 SYP KD-HT,2x6,20,2,2025-01-27 00:00:00,428.263888888889
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-01-27 00:00:00,394.161309344952
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-01-27 00:00:00,394.161309344952
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-01-27 00:00:00,430.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-01-27 00:00:00,394.161309344952
Central,"Westervelt Lumber Division (Moundville, AL)",4X6-8 #2 SYP KD-HT,4x6,8,2,2025-01-27 00:00:00,505.0
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-14 #2 SYP,4x6,14,2,2025-01-27 00:00:00,422.5
West,"Potlatch Land & Lumber, LLC (Waldo, AR)",2X10-12 #2 SYP KD-HT,2x10,12,2,2025-01-28 00:00:00,266.0
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-01-28 00:00:00,449.936224590879
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-14 #1 SYP KD-HT,2x4,14,1,2025-01-28 00:00:00,487.622538336569
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-18 #1 SYP KD-HT,2x4,18,1,2025-01-28 00:00:00,411.596181891026
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-18 #1 SYP KD-HT,2x4,18,1,2025-01-28 00:00:00,457.596129807692
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-20 #1 SYP KD-HT,2x4,20,1,2025-01-28 00:00:00,421.743049796272
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-18 #1 SYP KD-HT,2x4,18,1,2025-01-28 00:00:00,443.597756410256
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-8 #2 SYP,4x4,8,2,2025-01-28 00:00:00,470.000360620267
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-10 #2 SYP KD-HT,4x4,10,2,2025-01-28 00:00:00,435.126064627813
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-01-28 00:00:00,395.0005
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-14 #2 SYP KD-HT,4x4,14,2,2025-01-28 00:00:00,410.000428600865
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-16 #2 SYP,4x6,16,2,2025-01-28 00:00:00,495.00046875
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-16 #2 SYP KD-HT,4x4,16,2,2025-01-28 00:00:00,465.084385142445
Central,"Mission Forest Products, LP (Corinth, MS)",2X8-8 #1 SYP KD-HT,2x8,8,1,2025-01-28 00:00:00,340.0
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-01-29 00:00:00,377.045454545455
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-12 #2 SYP KD-HT,4x4,12,2,2025-01-29 00:00:00,400.0
West,"Canfor Southern Pine (Deridder, LA)",2X4-20 #1 SYP KD-HT,2x4,20,1,2025-01-29 00:00:00,477.821626250789
Central,"Jasper Lumber Co, Inc (Jasper, AL)",4X4-12 #1 SYP KD-HT,4x4,12,1,2025-01-30 00:00:00,391.36368006993
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-14 #2 SYP KD-HT,4x4,14,2,2025-01-30 00:00:00,412.386430533752
Central,"Vicksburg Forest Products, LLC (Vicksburg, MS)",4X6-10 #2 SYP HT,4x6,10,2,2025-01-30 00:00:00,485.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-01-31 00:00:00,334.999959935897
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 Prime SYP KD-HT,2x4,10,2,2025-01-31 00:00:00,334.999959935897
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-31 00:00:00,325.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-31 00:00:00,306.940104166667
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-31 00:00:00,334.999959935897
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-31 00:00:00,334.999959935897
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-31 00:00:00,325.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-01-31 00:00:00,330.0
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-14 #2 SYP,4x6,14,2,2025-01-31 00:00:00,465.0
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X6-14 #2 SYP,4x6,14,2,2025-01-31 00:00:00,465.0
West,"West Fraser Mills Ltd (New Boston, TX)",2X10-18 #1 SYP KD-HT,2x10,18,1,2025-01-31 00:00:00,274.5
Central,"Rex Lumber Troy, LLC (Troy, AL)",2X12-14 #2 SYP KD-HT,2x12,14,2,2025-01-31 00:00:00,330.0
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-01-31 00:00:00,460.0
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-01-31 00:00:00,429.333333333333
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-01-31 00:00:00,460.0
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-01-31 00:00:00,460.0
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-20 #2 Prime SYP KD-HT,2x4,20,2,2025-01-31 00:00:00,330.004666355576
West,"Canfor Southern Pine (Strong, AR)",2X8-12 #2 SYP KD-HT,2x8,12,2,2025-02-03 00:00:00,325.0
West,"Georgia-Pacific Corp. (Pineland, TX)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-03 00:00:00,340.0
West,"Georgia-Pacific Corp. (Diboll, TX)",2X4-16 #1 SYP KD-HT,2x4,16,1,2025-02-03 00:00:00,444.99979512395
Central,"Georgia-Pacific Corp. (Mexia, AL)",4X4-14 #2 SYP KD-HT,4x4,14,2,2025-02-03 00:00:00,422.216117216117
Central,"Rex Lumber-Brookhaven (Brookhaven, MS)",2X8-16 #1 SYP KD-HT,2x8,16,1,2025-02-03 00:00:00,368.198206596529
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-14 #2 SYP Treated,6x6,14,2,2025-02-03 00:00:00,778.429918154762
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-16 #2 SYP Treated,6x6,16,2,2025-02-03 00:00:00,818.430061848958
West,"Hatfield Lumber Co (Hatfield, AR)",6X6-20 #2 SYP Treated,6x6,20,2,2025-02-03 00:00:00,1018.42999739583
West,"Hatfield Lumber Co (Hatfield, AR)",2X6-20 #2 SYP Treated,2x6,20,2,2025-02-03 00:00:00,608.4300234375
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-03 00:00:00,340.08641242099
Central,"Mission Forest Products, LP (Corinth, MS)",2X4-18 #2 SYP KD-HT,2x4,18,2,2025-02-03 00:00:00,355.0
West,"Doman Lumber (Magnolia, AR)",1X6-14 #2 SYP KD-HT S4S,1x6,14,2,2025-02-04 00:00:00,500.751201923077
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-20 #2 Prime SYP KD-HT,2x4,20,2,2025-02-04 00:00:00,330.005414669325
West,"Bienville Lumber Company, LLC (Taylor, LA)",2X4-20 #2 Prime SYP KD-HT,2x4,20,2,2025-02-04 00:00:00,311.679153812252
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-02-05 00:00:00,337.499962439904
West,"Georgia-Pacific Corp. (Gurdon, AR)",2X4-10 #2 SYP KD-HT,2x4,10,2,2025-02-05 00:00:00,340.00509056972
West,"Hood Industries, Inc. (Bogalusa, LA)",2X4-12 #2 SYP KD-HT,2x4,12,2,2025-02-05 00:00:00,335.0
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-14 #2 SYP KD-HT,4x4,14,2,2025-02-05 00:00:00,394.891483516483
Central,"Southeastern Timber Products, LLC (Ackerman, MS)",4X4-14 #2 SYP KD-HT,4x4,14,2,2025-02-05 00:00:00,394.891483516484
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-05 00:00:00,429.333333333333
East,"Dupont Pine Products, LLC (Alapaha, GA)",4X6-16 #2 SYP,4x6,16,2,2025-02-05 00:00:00,429.333333333333
