region,grade,dimension,length,transaction_date,price,rolling_avg
East,1,2x6,10,2025-07-25,310.0,336.25
East,1,2x6,10,2025-08-01,365.0,343.75
East,1,2x6,10,2025-08-08,365.0,348.75
East,1,2x6,10,2025-08-15,355.0,348.75
East,1,2x6,10,2025-08-22,350.0,358.75
East,1,2x6,10,2025-08-29,340.0,352.5
East,1,2x6,10,2025-09-05,330.0,343.75
East,1,2x6,10,2025-09-12,330.0,337.5
East,1,2x6,10,2025-09-19,335.0,333.75
East,1,2x6,10,2025-09-26,345.0,335.0
East,1,2x6,10,2025-10-03,355.0,341.25
East,1,2x6,10,2025-10-10,365.0,350.0
East,1,2x6,10,2025-10-17,365.0,357.5
East,1,2x6,12,2024-01-12,395.0,395.0
East,1,2x6,12,2024-01-18,380.0,387.5
East,1,2x6,12,2024-01-25,360.0,378.3333333333333
East,1,2x6,12,2024-02-08,355.0,372.5
East,1,2x6,12,2024-02-15,365.0,365.0
East,1,2x6,12,2024-02-22,375.0,363.75
East,1,2x6,12,2024-02-29,390.0,371.25
East,1,2x6,12,2024-03-07,395.0,381.25
East,1,2x6,12,2024-03-14,395.0,388.75
East,1,2x6,12,2024-03-21,390.0,392.5
East,1,2x6,12,2024-03-28,380.0,390.0
East,1,2x6,12,2024-04-04,365.0,382.5
East,1,2x6,12,2024-04-11,350.0,371.25
East,1,2x6,12,2024-04-18,335.0,357.5
East,1,2x6,12,2024-04-25,335.0,346.25
East,1,2x6,12,2024-05-02,335.0,338.75
East,1,2x6,12,2024-05-09,340.0,336.25
East,1,2x6,12,2024-05-16,345.0,338.75
East,1,2x6,12,2024-05-30,345.0,341.25
East,1,2x6,12,2024-06-06,345.0,343.75
East,1,2x6,12,2024-06-13,325.0,340.0
East,1,2x6,12,2024-06-20,315.0,332.5
East,1,2x6,12,2024-06-27,300.0,321.25
East,1,2x6,12,2024-07-04,295.0,308.75
East,1,2x6,12,2024-07-11,295.0,301.25
East,1,2x6,12,2024-07-18,300.0,297.5
East,1,2x6,12,2024-07-25,305.0,298.75
East,1,2x6,12,2024-08-01,310.0,302.5
East,1,2x6,12,2024-08-08,310.0,306.25
East,1,2x6,12,2024-08-15,310.0,308.75
East,1,2x6,12,2024-08-22,305.0,308.75
East,1,2x6,12,2024-08-29,295.0,305.0
East,1,2x6,12,2024-09-05,300.0,302.5
East,1,2x6,12,2024-09-12,300.0,300.0
East,1,2x6,12,2024-09-20,305.0,300.0
East,1,2x6,12,2024-09-27,320.0,306.25
East,1,2x6,12,2024-10-04,340.0,316.25
East,1,2x6,12,2024-10-11,370.0,333.75
East,1,2x6,12,2024-10-18,405.0,358.75
East,1,2x6,12,2024-10-25,425.0,385.0
East,1,2x6,12,2024-11-01,425.0,406.25
East,1,2x6,12,2024-11-08,425.0,420.0
East,1,2x6,12,2024-11-15,410.0,421.25
East,1,2x6,12,2024-11-22,400.0,415.0
East,1,2x6,12,2024-11-27,395.0,407.5
East,1,2x6,12,2024-12-06,390.0,398.75
East,1,2x6,12,2024-12-13,400.0,396.25
East,1,2x6,12,2024-12-20,415.0,400.0
East,1,2x6,12,2025-01-03,445.0,412.5
East,1,2x6,12,2025-01-10,455.0,428.75
East,1,2x6,12,2025-01-17,465.0,445.0
East,1,2x6,12,2025-01-24,460.0,456.25
East,1,2x6,12,2025-01-31,455.0,458.75
East,1,2x6,12,2025-02-07,470.0,462.5
East,1,2x6,12,2025-02-14,475.0,465.0
East,1,2x6,12,2025-02-21,475.0,468.75
East,1,2x6,12,2025-02-28,475.0,473.75
East,1,2x6,12,2025-03-07,475.0,475.0
East,1,2x6,12,2025-03-14,465.0,472.5
East,1,2x6,12,2025-03-21,455.0,467.5
East,1,2x6,12,2025-03-28,440.0,458.75
East,1,2x6,12,2025-04-04,420.0,445.0
East,1,2x6,12,2025-04-11,420.0,433.75
East,1,2x6,12,2025-04-18,420.0,425.0
East,1,2x6,12,2025-04-25,420.0,420.0
East,1,2x6,12,2025-05-02,415.0,418.75
East,1,2x6,12,2025-05-09,405.0,415.0
East,1,2x6,12,2025-05-16,390.0,407.5
East,1,2x6,12,2025-05-23,370.0,395.0
East,1,2x6,12,2025-05-30,355.0,380.0
East,1,2x6,12,2025-06-06,345.0,365.0
East,1,2x6,12,2025-06-13,345.0,353.75
East,1,2x6,12,2025-06-19,345.0,347.5
East,1,2x6,12,2025-06-27,360.0,348.75
East,1,2x6,12,2025-07-03,370.0,355.0
East,1,2x6,12,2025-07-11,380.0,363.75
East,1,2x6,12,2025-07-18,385.0,373.75
East,1,2x6,12,2025-07-25,355.0,372.5
East,1,2x6,12,2025-08-01,395.0,378.75
East,1,2x6,12,2025-08-08,395.0,382.5
East,1,2x6,12,2025-08-15,390.0,383.75
East,1,2x6,12,2025-08-22,380.0,390.0
East,1,2x6,12,2025-08-29,370.0,383.75
East,1,2x6,12,2025-09-05,360.0,375.0
East,1,2x6,12,2025-09-12,355.0,366.25
East,1,2x6,12,2025-09-19,360.0,361.25
East,1,2x6,12,2025-09-26,365.0,360.0
East,1,2x6,12,2025-10-03,375.0,363.75
East,1,2x6,12,2025-10-10,385.0,371.25
East,1,2x6,12,2025-10-17,380.0,376.25
East,1,2x6,14,2024-01-12,370.0,370.0
East,1,2x6,14,2024-01-18,360.0,365.0
East,1,2x6,14,2024-01-25,345.0,358.3333333333333
East,1,2x6,14,2024-02-08,345.0,355.0
East,1,2x6,14,2024-02-15,365.0,353.75
East,1,2x6,14,2024-02-22,375.0,357.5
East,1,2x6,14,2024-02-29,390.0,368.75
East,1,2x6,14,2024-03-07,395.0,381.25
East,1,2x6,14,2024-03-14,385.0,386.25
East,1,2x6,14,2024-03-21,380.0,387.5
East,1,2x6,14,2024-03-28,370.0,382.5
East,1,2x6,14,2024-04-04,355.0,372.5
East,1,2x6,14,2024-04-11,340.0,361.25
East,1,2x6,14,2024-04-18,325.0,347.5
East,1,2x6,14,2024-04-25,325.0,336.25
East,1,2x6,14,2024-05-02,330.0,330.0
East,1,2x6,14,2024-05-09,340.0,330.0
East,1,2x6,14,2024-05-16,345.0,335.0
East,1,2x6,14,2024-05-30,350.0,341.25
East,1,2x6,14,2024-06-06,340.0,343.75
East,1,2x6,14,2024-06-13,325.0,340.0
East,1,2x6,14,2024-06-20,315.0,332.5
East,1,2x6,14,2024-06-27,295.0,318.75
East,1,2x6,14,2024-07-04,285.0,305.0
East,1,2x6,14,2024-07-11,285.0,295.0
East,1,2x6,14,2024-07-18,300.0,291.25
East,1,2x6,14,2024-07-25,305.0,293.75
East,1,2x6,14,2024-08-01,310.0,300.0
East,1,2x6,14,2024-08-08,310.0,306.25
East,1,2x6,14,2024-08-15,310.0,308.75
East,1,2x6,14,2024-08-22,310.0,310.0
East,1,2x6,14,2024-08-29,300.0,307.5
East,1,2x6,14,2024-09-05,305.0,306.25
East,1,2x6,14,2024-09-12,305.0,305.0
East,1,2x6,14,2024-09-20,310.0,305.0
East,1,2x6,14,2024-09-27,325.0,311.25
East,1,2x6,14,2024-10-04,350.0,322.5
East,1,2x6,14,2024-10-11,380.0,341.25
East,1,2x6,14,2024-10-18,410.0,366.25
East,1,2x6,14,2024-10-25,430.0,392.5
East,1,2x6,14,2024-11-01,435.0,413.75
East,1,2x6,14,2024-11-08,425.0,425.0
East,1,2x6,14,2024-11-15,410.0,425.0
East,1,2x6,14,2024-11-22,400.0,417.5
East,1,2x6,14,2024-11-27,395.0,407.5
East,1,2x6,14,2024-12-06,390.0,398.75
East,1,2x6,14,2024-12-13,390.0,393.75
East,1,2x6,14,2024-12-20,405.0,395.0
East,1,2x6,14,2025-01-03,435.0,405.0
East,1,2x6,14,2025-01-10,450.0,420.0
East,1,2x6,14,2025-01-17,455.0,436.25
East,1,2x6,14,2025-01-24,440.0,445.0
East,1,2x6,14,2025-01-31,425.0,442.5
East,1,2x6,14,2025-02-07,435.0,438.75
East,1,2x6,14,2025-02-14,445.0,436.25
East,1,2x6,14,2025-02-21,450.0,438.75
East,1,2x6,14,2025-02-28,450.0,445.0
East,1,2x6,14,2025-03-07,455.0,450.0
East,1,2x6,14,2025-03-14,445.0,450.0
East,1,2x6,14,2025-03-21,435.0,446.25
East,1,2x6,14,2025-03-28,420.0,438.75
East,1,2x6,14,2025-04-04,410.0,427.5
East,1,2x6,14,2025-04-11,400.0,416.25
East,1,2x6,14,2025-04-18,400.0,407.5
East,1,2x6,14,2025-04-25,400.0,402.5
East,1,2x6,14,2025-05-02,400.0,400.0
East,1,2x6,14,2025-05-09,385.0,396.25
East,1,2x6,14,2025-05-16,360.0,386.25
East,1,2x6,14,2025-05-23,335.0,370.0
East,1,2x6,14,2025-05-30,325.0,351.25
East,1,2x6,14,2025-06-06,315.0,333.75
East,1,2x6,14,2025-06-13,320.0,323.75
East,1,2x6,14,2025-06-19,330.0,322.5
East,1,2x6,14,2025-06-27,340.0,326.25
East,1,2x6,14,2025-07-03,350.0,335.0
East,1,2x6,14,2025-07-11,360.0,345.0
East,1,2x6,14,2025-07-18,365.0,353.75
East,1,2x6,14,2025-07-25,350.0,356.25
East,1,2x6,14,2025-08-01,370.0,361.25
East,1,2x6,14,2025-08-08,370.0,363.75
East,1,2x6,14,2025-08-15,360.0,362.5
East,1,2x6,14,2025-08-22,355.0,363.75
East,1,2x6,14,2025-08-29,345.0,357.5
East,1,2x6,14,2025-09-05,335.0,348.75
East,1,2x6,14,2025-09-12,335.0,342.5
East,1,2x6,14,2025-09-19,335.0,337.5
East,1,2x6,14,2025-09-26,345.0,337.5
East,1,2x6,14,2025-10-03,355.0,342.5
East,1,2x6,14,2025-10-10,370.0,351.25
East,1,2x6,14,2025-10-17,370.0,360.0
East,1,2x6,16,2024-01-12,395.0,395.0
East,1,2x6,16,2024-01-18,380.0,387.5
East,1,2x6,16,2024-01-25,360.0,378.3333333333333
East,1,2x6,16,2024-02-08,360.0,373.75
East,1,2x6,16,2024-02-15,375.0,368.75
East,1,2x6,16,2024-02-22,390.0,371.25
East,1,2x6,16,2024-02-29,410.0,383.75
East,1,2x6,16,2024-03-07,420.0,398.75
East,1,2x6,16,2024-03-14,420.0,410.0
East,1,2x6,16,2024-03-21,420.0,417.5
East,1,2x6,16,2024-03-28,410.0,417.5
East,1,2x6,16,2024-04-04,410.0,415.0
East,1,2x6,16,2024-04-11,395.0,408.75
East,1,2x6,16,2024-04-18,380.0,398.75
East,1,2x6,16,2024-04-25,370.0,388.75
East,1,2x6,16,2024-05-02,370.0,378.75
East,1,2x6,16,2024-05-09,385.0,376.25
East,1,2x6,16,2024-05-16,400.0,381.25
East,1,2x6,16,2024-05-30,415.0,392.5
East,1,2x6,16,2024-06-06,415.0,403.75
East,1,2x6,16,2024-06-13,390.0,405.0
East,1,2x6,16,2024-06-20,375.0,398.75
East,1,2x6,16,2024-06-27,350.0,382.5
East,1,2x6,16,2024-07-04,325.0,360.0
East,1,2x6,16,2024-07-11,325.0,343.75
East,1,2x6,16,2024-07-18,325.0,331.25
East,1,2x6,16,2024-07-25,330.0,326.25
East,1,2x6,16,2024-08-01,335.0,328.75
East,1,2x6,16,2024-08-08,335.0,331.25
East,1,2x6,16,2024-08-15,330.0,332.5
East,1,2x6,16,2024-08-22,325.0,331.25
East,1,2x6,16,2024-08-29,315.0,326.25
East,1,2x6,16,2024-09-05,320.0,322.5
East,1,2x6,16,2024-09-12,330.0,322.5
East,1,2x6,16,2024-09-20,335.0,325.0
East,1,2x6,16,2024-09-27,350.0,333.75
East,1,2x6,16,2024-10-04,370.0,346.25
East,1,2x6,16,2024-10-11,400.0,363.75
East,1,2x6,16,2024-10-18,435.0,388.75
East,1,2x6,16,2024-10-25,450.0,413.75
East,1,2x6,16,2024-11-01,455.0,435.0
East,1,2x6,16,2024-11-08,450.0,447.5
East,1,2x6,16,2024-11-15,435.0,447.5
East,1,2x6,16,2024-11-22,425.0,441.25
East,1,2x6,16,2024-11-27,420.0,432.5
East,1,2x6,16,2024-12-06,420.0,425.0
East,1,2x6,16,2024-12-13,430.0,423.75
East,1,2x6,16,2024-12-20,440.0,427.5
East,1,2x6,16,2025-01-03,470.0,440.0
East,1,2x6,16,2025-01-10,485.0,456.25
East,1,2x6,16,2025-01-17,495.0,472.5
East,1,2x6,16,2025-01-24,495.0,486.25
East,1,2x6,16,2025-01-31,480.0,488.75
East,1,2x6,16,2025-02-07,490.0,490.0
East,1,2x6,16,2025-02-14,490.0,488.75
East,1,2x6,16,2025-02-21,490.0,487.5
East,1,2x6,16,2025-02-28,485.0,488.75
East,1,2x6,16,2025-03-07,485.0,487.5
East,1,2x6,16,2025-03-14,475.0,483.75
East,1,2x6,16,2025-03-21,460.0,476.25
East,1,2x6,16,2025-03-28,445.0,466.25
East,1,2x6,16,2025-04-04,430.0,452.5
East,1,2x6,16,2025-04-11,430.0,441.25
East,1,2x6,16,2025-04-18,430.0,433.75
East,1,2x6,16,2025-04-25,430.0,430.0
East,1,2x6,16,2025-05-02,430.0,430.0
East,1,2x6,16,2025-05-09,415.0,426.25
East,1,2x6,16,2025-05-16,385.0,415.0
East,1,2x6,16,2025-05-23,360.0,397.5
East,1,2x6,16,2025-05-30,345.0,376.25
East,1,2x6,16,2025-06-06,335.0,356.25
East,1,2x6,16,2025-06-13,335.0,343.75
East,1,2x6,16,2025-06-19,335.0,337.5
East,1,2x6,16,2025-06-27,340.0,336.25
East,1,2x6,16,2025-07-03,345.0,338.75
East,1,2x6,16,2025-07-11,350.0,342.5
East,1,2x6,16,2025-07-18,355.0,347.5
East,1,2x6,16,2025-07-25,370.0,355.0
East,1,2x6,16,2025-08-01,360.0,358.75
East,1,2x6,16,2025-08-08,355.0,360.0
East,1,2x6,16,2025-08-15,350.0,358.75
East,1,2x6,16,2025-08-22,345.0,352.5
East,1,2x6,16,2025-08-29,335.0,346.25
East,1,2x6,16,2025-09-05,325.0,338.75
East,1,2x6,16,2025-09-12,325.0,332.5
East,1,2x6,16,2025-09-19,330.0,328.75
East,1,2x6,16,2025-09-26,340.0,330.0
East,1,2x6,16,2025-10-03,355.0,337.5
East,1,2x6,16,2025-10-10,370.0,348.75
East,1,2x6,16,2025-10-17,370.0,358.75
East,1,2x6,18,2024-01-12,370.0,370.0
East,1,2x6,18,2024-01-18,360.0,365.0
East,1,2x6,18,2024-01-25,345.0,358.3333333333333
East,1,2x6,18,2024-02-08,345.0,355.0
East,1,2x6,18,2024-02-15,360.0,352.5
East,1,2x6,18,2024-02-22,365.0,353.75
East,1,2x6,18,2024-02-29,370.0,360.0
East,1,2x6,18,2024-03-07,380.0,368.75
East,1,2x6,18,2024-03-14,380.0,373.75
East,1,2x6,18,2024-03-21,365.0,373.75
East,1,2x6,18,2024-03-28,355.0,370.0
East,1,2x6,18,2024-04-04,345.0,361.25
East,1,2x6,18,2024-04-11,345.0,352.5
East,1,2x6,18,2024-04-18,335.0,345.0
East,1,2x6,18,2024-04-25,325.0,337.5
East,1,2x6,18,2024-05-02,320.0,331.25
East,1,2x6,18,2024-05-09,320.0,325.0
East,1,2x6,18,2024-05-16,330.0,323.75
East,1,2x6,18,2024-05-30,330.0,325.0
East,1,2x6,18,2024-06-06,330.0,327.5
East,1,2x6,18,2024-06-13,310.0,325.0
East,1,2x6,18,2024-06-20,295.0,316.25
East,1,2x6,18,2024-06-27,285.0,305.0
East,1,2x6,18,2024-07-04,275.0,291.25
East,1,2x6,18,2024-07-11,275.0,282.5
East,1,2x6,18,2024-07-18,275.0,277.5
East,1,2x6,18,2024-07-25,280.0,276.25
East,1,2x6,18,2024-08-01,285.0,278.75
East,1,2x6,18,2024-08-08,285.0,281.25
East,1,2x6,18,2024-08-15,285.0,283.75
East,1,2x6,18,2024-08-22,275.0,282.5
East,1,2x6,18,2024-08-29,270.0,278.75
East,1,2x6,18,2024-09-05,270.0,275.0
East,1,2x6,18,2024-09-12,265.0,270.0
East,1,2x6,18,2024-09-20,270.0,268.75
East,1,2x6,18,2024-09-27,280.0,271.25
East,1,2x6,18,2024-10-04,300.0,278.75
East,1,2x6,18,2024-10-11,330.0,295.0
East,1,2x6,18,2024-10-18,365.0,318.75
East,1,2x6,18,2024-10-25,380.0,343.75
East,1,2x6,18,2024-11-01,385.0,365.0
East,1,2x6,18,2024-11-08,385.0,378.75
East,1,2x6,18,2024-11-15,370.0,380.0
East,1,2x6,18,2024-11-22,355.0,373.75
East,1,2x6,18,2024-11-27,345.0,363.75
East,1,2x6,18,2024-12-06,345.0,353.75
East,1,2x6,18,2024-12-13,345.0,347.5
East,1,2x6,18,2024-12-20,355.0,347.5
East,1,2x6,18,2025-01-03,390.0,358.75
East,1,2x6,18,2025-01-10,405.0,373.75
East,1,2x6,18,2025-01-17,420.0,392.5
East,1,2x6,18,2025-01-24,415.0,407.5
East,1,2x6,18,2025-01-31,415.0,413.75
East,1,2x6,18,2025-02-07,420.0,417.5
East,1,2x6,18,2025-02-14,420.0,417.5
East,1,2x6,18,2025-02-21,420.0,418.75
East,1,2x6,18,2025-02-28,420.0,420.0
East,1,2x6,18,2025-03-07,420.0,420.0
East,1,2x6,18,2025-03-14,410.0,417.5
East,1,2x6,18,2025-03-21,410.0,415.0
East,1,2x6,18,2025-03-28,395.0,408.75
East,1,2x6,18,2025-04-04,375.0,397.5
East,1,2x6,18,2025-04-11,375.0,388.75
East,1,2x6,18,2025-04-18,375.0,380.0
East,1,2x6,18,2025-04-25,375.0,375.0
East,1,2x6,18,2025-05-02,370.0,373.75
East,1,2x6,18,2025-05-09,355.0,368.75
East,1,2x6,18,2025-05-16,345.0,361.25
East,1,2x6,18,2025-05-23,330.0,350.0
East,1,2x6,18,2025-05-30,320.0,337.5
East,1,2x6,18,2025-06-06,320.0,328.75
East,1,2x6,18,2025-06-13,320.0,322.5
East,1,2x6,18,2025-06-19,320.0,320.0
East,1,2x6,18,2025-06-27,320.0,320.0
East,1,2x6,18,2025-07-03,330.0,322.5
East,1,2x6,18,2025-07-11,335.0,326.25
East,1,2x6,18,2025-07-18,345.0,332.5
East,1,2x6,18,2025-07-25,320.0,332.5
East,1,2x6,18,2025-08-01,355.0,338.75
East,1,2x6,18,2025-08-08,360.0,345.0
East,1,2x6,18,2025-08-15,360.0,348.75
East,1,2x6,18,2025-08-22,350.0,356.25
East,1,2x6,18,2025-08-29,335.0,351.25
East,1,2x6,18,2025-09-05,335.0,345.0
East,1,2x6,18,2025-09-12,335.0,338.75
East,1,2x6,18,2025-09-19,335.0,335.0
East,1,2x6,18,2025-09-26,335.0,335.0
East,1,2x6,18,2025-10-03,335.0,335.0
East,1,2x6,18,2025-10-10,345.0,337.5
East,1,2x6,18,2025-10-17,350.0,341.25
East,1,2x6,20,2024-01-12,350.0,350.0
East,1,2x6,20,2024-01-18,340.0,345.0
East,1,2x6,20,2024-01-25,325.0,338.3333333333333
East,1,2x6,20,2024-02-08,320.0,333.75
East,1,2x6,20,2024-02-15,335.0,330.0
East,1,2x6,20,2024-02-22,345.0,331.25
East,1,2x6,20,2024-02-29,345.0,336.25
East,1,2x6,20,2024-03-07,360.0,346.25
East,1,2x6,20,2024-03-14,360.0,352.5
East,1,2x6,20,2024-03-21,355.0,355.0
East,1,2x6,20,2024-03-28,345.0,355.0
East,1,2x6,20,2024-04-04,345.0,351.25
East,1,2x6,20,2024-04-11,345.0,347.5
East,1,2x6,20,2024-04-18,345.0,345.0
East,1,2x6,20,2024-04-25,345.0,345.0
East,1,2x6,20,2024-05-02,350.0,346.25
East,1,2x6,20,2024-05-09,350.0,347.5
East,1,2x6,20,2024-05-16,360.0,351.25
East,1,2x6,20,2024-05-30,380.0,360.0
East,1,2x6,20,2024-06-06,380.0,367.5
East,1,2x6,20,2024-06-13,360.0,370.0
East,1,2x6,20,2024-06-20,350.0,367.5
East,1,2x6,20,2024-06-27,340.0,357.5
East,1,2x6,20,2024-07-04,335.0,346.25
East,1,2x6,20,2024-07-11,335.0,340.0
East,1,2x6,20,2024-07-18,340.0,337.5
East,1,2x6,20,2024-07-25,345.0,338.75
East,1,2x6,20,2024-08-01,350.0,342.5
East,1,2x6,20,2024-08-08,350.0,346.25
East,1,2x6,20,2024-08-15,345.0,347.5
East,1,2x6,20,2024-08-22,335.0,345.0
East,1,2x6,20,2024-08-29,320.0,337.5
East,1,2x6,20,2024-09-05,320.0,330.0
East,1,2x6,20,2024-09-12,310.0,321.25
East,1,2x6,20,2024-09-20,310.0,315.0
East,1,2x6,20,2024-09-27,320.0,315.0
East,1,2x6,20,2024-10-04,340.0,320.0
East,1,2x6,20,2024-10-11,370.0,335.0
East,1,2x6,20,2024-10-18,400.0,357.5
East,1,2x6,20,2024-10-25,415.0,381.25
East,1,2x6,20,2024-11-01,425.0,402.5
East,1,2x6,20,2024-11-08,435.0,418.75
East,1,2x6,20,2024-11-15,435.0,427.5
East,1,2x6,20,2024-11-22,415.0,427.5
East,1,2x6,20,2024-11-27,405.0,422.5
East,1,2x6,20,2024-12-06,400.0,413.75
East,1,2x6,20,2024-12-13,390.0,402.5
East,1,2x6,20,2024-12-20,375.0,392.5
East,1,2x6,20,2025-01-03,395.0,390.0
East,1,2x6,20,2025-01-10,420.0,395.0
East,1,2x6,20,2025-01-17,430.0,405.0
East,1,2x6,20,2025-01-24,440.0,421.25
East,1,2x6,20,2025-01-31,440.0,432.5
East,1,2x6,20,2025-02-07,450.0,440.0
East,1,2x6,20,2025-02-14,460.0,447.5
East,1,2x6,20,2025-02-21,460.0,452.5
East,1,2x6,20,2025-02-28,460.0,457.5
East,1,2x6,20,2025-03-07,460.0,460.0
East,1,2x6,20,2025-03-14,460.0,460.0
East,1,2x6,20,2025-03-21,460.0,460.0
East,1,2x6,20,2025-03-28,445.0,456.25
East,1,2x6,20,2025-04-04,445.0,452.5
East,1,2x6,20,2025-04-11,445.0,448.75
East,1,2x6,20,2025-04-18,445.0,445.0
East,1,2x6,20,2025-04-25,445.0,445.0
East,1,2x6,20,2025-05-02,435.0,442.5
East,1,2x6,20,2025-05-09,420.0,436.25
East,1,2x6,20,2025-05-16,400.0,425.0
East,1,2x6,20,2025-05-23,385.0,410.0
East,1,2x6,20,2025-05-30,370.0,393.75
East,1,2x6,20,2025-06-06,370.0,381.25
East,1,2x6,20,2025-06-13,370.0,373.75
East,1,2x6,20,2025-06-19,370.0,370.0
East,1,2x6,20,2025-06-27,375.0,371.25
East,1,2x6,20,2025-07-03,375.0,372.5
East,1,2x6,20,2025-07-11,375.0,373.75
East,1,2x6,20,2025-07-18,375.0,375.0
East,1,2x6,20,2025-07-25,330.0,363.75
East,1,2x6,20,2025-08-01,390.0,367.5
East,1,2x6,20,2025-08-08,395.0,372.5
East,1,2x6,20,2025-08-15,395.0,377.5
East,1,2x6,20,2025-08-22,390.0,392.5
East,1,2x6,20,2025-08-29,370.0,387.5
East,1,2x6,20,2025-09-05,360.0,378.75
East,1,2x6,20,2025-09-12,355.0,368.75
East,1,2x6,20,2025-09-19,355.0,360.0
East,1,2x6,20,2025-09-26,355.0,356.25
East,1,2x6,20,2025-10-03,355.0,355.0
East,1,2x6,20,2025-10-10,365.0,357.5
East,1,2x6,20,2025-10-17,365.0,360.0
East,1,2x8,8,2024-01-12,470.0,470.0
East,1,2x8,8,2024-01-18,460.0,465.0
East,1,2x8,8,2024-01-25,445.0,458.3333333333333
East,1,2x8,8,2024-02-08,440.0,453.75
East,1,2x8,8,2024-02-15,440.0,446.25
East,1,2x8,8,2024-02-22,440.0,441.25
East,1,2x8,8,2024-02-29,445.0,441.25
East,1,2x8,8,2024-03-07,445.0,442.5
East,1,2x8,8,2024-03-14,445.0,443.75
East,1,2x8,8,2024-03-21,445.0,445.0
East,1,2x8,8,2024-03-28,440.0,443.75
East,1,2x8,8,2024-04-04,425.0,438.75
East,1,2x8,8,2024-04-11,415.0,431.25
East,1,2x8,8,2024-04-18,400.0,420.0
East,1,2x8,8,2024-04-25,380.0,405.0
East,1,2x8,8,2024-05-02,380.0,393.75
East,1,2x8,8,2024-05-09,390.0,387.5
East,1,2x8,8,2024-05-16,385.0,383.75
East,1,2x8,8,2024-05-30,385.0,385.0
East,1,2x8,8,2024-06-06,380.0,385.0
East,1,2x8,8,2024-06-13,370.0,380.0
East,1,2x8,8,2024-06-20,360.0,373.75
East,1,2x8,8,2024-06-27,355.0,366.25
East,1,2x8,8,2024-07-04,345.0,357.5
East,1,2x8,8,2024-07-11,345.0,351.25
East,1,2x8,8,2024-07-18,345.0,347.5
East,1,2x8,8,2024-07-25,350.0,346.25
East,1,2x8,8,2024-08-01,355.0,348.75
East,1,2x8,8,2024-08-08,355.0,351.25
East,1,2x8,8,2024-08-15,350.0,352.5
East,1,2x8,8,2024-08-22,345.0,351.25
East,1,2x8,8,2024-08-29,340.0,347.5
East,1,2x8,8,2024-09-05,340.0,343.75
East,1,2x8,8,2024-09-12,340.0,341.25
East,1,2x8,8,2024-09-20,345.0,341.25
East,1,2x8,8,2024-09-27,350.0,343.75
East,1,2x8,8,2024-10-04,375.0,352.5
East,1,2x8,8,2024-10-11,400.0,367.5
East,1,2x8,8,2024-10-18,430.0,388.75
East,1,2x8,8,2024-10-25,445.0,412.5
East,1,2x8,8,2024-11-01,455.0,432.5
East,1,2x8,8,2024-11-08,450.0,445.0
East,1,2x8,8,2024-11-15,450.0,450.0
East,1,2x8,8,2024-11-22,440.0,448.75
East,1,2x8,8,2024-11-27,435.0,443.75
East,1,2x8,8,2024-12-06,420.0,436.25
East,1,2x8,8,2024-12-13,420.0,428.75
East,1,2x8,8,2024-12-20,430.0,426.25
East,1,2x8,8,2025-01-03,445.0,428.75
East,1,2x8,8,2025-01-10,455.0,437.5
East,1,2x8,8,2025-01-17,455.0,446.25
East,1,2x8,8,2025-01-24,450.0,451.25
East,1,2x8,8,2025-01-31,440.0,450.0
East,1,2x8,8,2025-02-07,450.0,448.75
East,1,2x8,8,2025-02-14,450.0,447.5
East,1,2x8,8,2025-02-21,450.0,447.5
East,1,2x8,8,2025-02-28,445.0,448.75
East,1,2x8,8,2025-03-07,445.0,447.5
East,1,2x8,8,2025-03-14,445.0,446.25
East,1,2x8,8,2025-03-21,435.0,442.5
East,1,2x8,8,2025-03-28,435.0,440.0
East,1,2x8,8,2025-04-04,435.0,437.5
East,1,2x8,8,2025-04-11,435.0,435.0
East,1,2x8,8,2025-04-18,440.0,436.25
East,1,2x8,8,2025-04-25,445.0,438.75
East,1,2x8,8,2025-05-02,445.0,441.25
East,1,2x8,8,2025-05-09,440.0,442.5
East,1,2x8,8,2025-05-16,430.0,440.0
East,1,2x8,8,2025-05-23,405.0,430.0
East,1,2x8,8,2025-05-30,385.0,415.0
East,1,2x8,8,2025-06-06,370.0,397.5
East,1,2x8,8,2025-06-13,365.0,381.25
East,1,2x8,8,2025-06-19,370.0,372.5
East,1,2x8,8,2025-06-27,370.0,368.75
East,1,2x8,8,2025-07-03,380.0,371.25
East,1,2x8,8,2025-07-11,390.0,377.5
East,1,2x8,8,2025-07-18,390.0,382.5
East,1,2x8,8,2025-07-25,345.0,376.25
East,1,2x8,8,2025-08-01,395.0,380.0
East,1,2x8,8,2025-08-08,395.0,381.25
East,1,2x8,8,2025-08-15,390.0,381.25
East,1,2x8,8,2025-08-22,380.0,390.0
East,1,2x8,8,2025-08-29,360.0,381.25
East,1,2x8,8,2025-09-05,340.0,367.5
East,1,2x8,8,2025-09-12,340.0,355.0
East,1,2x8,8,2025-09-19,345.0,346.25
East,1,2x8,8,2025-09-26,355.0,345.0
East,1,2x8,8,2025-10-03,365.0,351.25
East,1,2x8,8,2025-10-10,375.0,360.0
East,1,2x8,8,2025-10-17,380.0,368.75
East,1,2x8,10,2024-01-12,470.0,470.0
East,1,2x8,10,2024-01-18,460.0,465.0
East,1,2x8,10,2024-01-25,450.0,460.0
East,1,2x8,10,2024-02-08,440.0,455.0
East,1,2x8,10,2024-02-15,440.0,447.5
